id,order_id,product_style,variant_id,fulfillment_status,price,quantity
347077645821,178920265213,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
347081381373,178922231293,d33ee1f663e18406c842cc78a681ea47,4886504314365,fulfilled,68,1
347085444605,178924393981,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
347087869437,178925803005,08ba660ec5643520a73108bef6f3ddd6,50547001439,fulfilled,18,1
347088066045,178925934077,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
347093079549,178928326141,feffe95c382c830dc26b5042977bf07e,4886508410365,fulfilled,52,1
347094488573,178928817661,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
347096389117,178929833469,b2c4bbbca3f7f99bebf39d7a8c4ba0bf,50553881119,fulfilled,35,1
347097437693,178930292221,e3d8742f4eb202384d0ad5ab37e5298c,50547179999,fulfilled,36,1
347098322429,178930718205,8a64f44587d83d703dbbe8e75c538175,50768926047,fulfilled,36,1
347103663613,178933241341,25d755eee9b64a0a3ac8f15c99abe171,4886504805885,fulfilled,35,1
347107988989,178935567869,68ac90e5df73ae9b662174b21dc1586f,50548035423,fulfilled,18,1
347108611581,178935830013,fad1612401a58fa299a23b6bd0aacbd9,4886506673661,fulfilled,19,1
347110479357,178936813053,fad1612401a58fa299a23b6bd0aacbd9,4886506509821,fulfilled,19,1
347124045309,178943858173,08ba660ec5643520a73108bef6f3ddd6,50546999583,fulfilled,18,1
347125716477,178944382461,e3d8742f4eb202384d0ad5ab37e5298c,50547179935,fulfilled,36,1
347130172925,178946905597,08ba660ec5643520a73108bef6f3ddd6,50546999391,fulfilled,18,1
347133384189,178948806141,677b9227f454869d57276bb57cd05780,50553928671,fulfilled,32,1
347142460925,178953623037,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
347144230397,178954540541,8a64f44587d83d703dbbe8e75c538175,50768926303,fulfilled,36,1
347145803261,178955359741,08ba660ec5643520a73108bef6f3ddd6,50546999391,fulfilled,18,1
347150161405,178957555197,2c259a42d38f5f097274beff811168e2,50547057439,fulfilled,35,1
347153405437,178959357437,1a48969f590d02853bf7526fd9548a5b,50553896095,fulfilled,48,1
347167659517,178966566397,68ac90e5df73ae9b662174b21dc1586f,50548035935,fulfilled,18,1
347174999549,178971252221,8945e6be376ffa754e06840e4865cc24,50766799967,fulfilled,48,1
347183912445,178976396797,08ba660ec5643520a73108bef6f3ddd6,50546999071,fulfilled,18,1
347186664957,178977773053,c61004d741d7e3bbf41f53c0903cf950,4886510278141,fulfilled,32,1
347200624125,178985178621,c181d5d7597a1e506e723de23374cf04,4886503855613,fulfilled,45,1
347203343869,178986325501,2c259a42d38f5f097274beff811168e2,50547057823,fulfilled,35,1
347203835389,178986784253,8a64f44587d83d703dbbe8e75c538175,50768926111,fulfilled,36,1
347204130301,178986948093,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
347207341565,178989012477,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
347208783357,178989831677,8f61ed9720d09c9303fbc0b3184d478d,4886503429629,fulfilled,48,1
347221923325,178996319741,08ba660ec5643520a73108bef6f3ddd6,50546999391,fulfilled,18,1
347223168509,178997040637,20c98d4b3bde6f2c64ab8427266378fe,50553823135,fulfilled,32,1
347224643069,178997925373,08ba660ec5643520a73108bef6f3ddd6,50547001887,fulfilled,18,1
347229754877,179000382973,08ba660ec5643520a73108bef6f3ddd6,50546999583,fulfilled,18,1
347230148093,179000579581,08ba660ec5643520a73108bef6f3ddd6,50547000415,fulfilled,18,1
347235325437,179003168253,08ba660ec5643520a73108bef6f3ddd6,50546999391,fulfilled,18,1
347235522045,179003299325,c69a262cfd636f95d82654f14e3a9e0a,50547079967,fulfilled,22,1
347239355901,179005232637,8a64f44587d83d703dbbe8e75c538175,50768926111,fulfilled,36,1
347246925309,179008837117,f970e5ee46f870060b22cd544a5aea5d,50553852127,fulfilled,27,1
347247285757,179009066493,e3d8742f4eb202384d0ad5ab37e5298c,50547179935,fulfilled,36,1
347252364797,179011753469,08ba660ec5643520a73108bef6f3ddd6,50547004383,fulfilled,18,1
347255051773,179013391869,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
347255281149,179013457405,74b088d3d11620183853189b81850850,50553869023,fulfilled,42,1
347267339773,179019585021,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
347285001725,179029218813,93933b123cbdec109f896bf3d5dd93fd,4886505690621,fulfilled,25,1
347294864893,179034068477,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
347341952509,179058841085,8a64f44587d83d703dbbe8e75c538175,50768926047,,36,1
347369772541,179073357309,8a64f44587d83d703dbbe8e75c538175,50768926175,fulfilled,36,1
347370034685,179073553917,628c6088421a792670a1c9e0c333c386,4886503560701,fulfilled,58,1
347377112573,179078075901,08ba660ec5643520a73108bef6f3ddd6,50547001439,fulfilled,18,2
347410929149,179095049725,08ba660ec5643520a73108bef6f3ddd6,50546999391,fulfilled,18,1
347433899517,179106059773,628c6088421a792670a1c9e0c333c386,4886503560701,fulfilled,58,1
347448841725,179112678909,68ac90e5df73ae9b662174b21dc1586f,50548035807,fulfilled,18,1
347484689917,179128473085,8a64f44587d83d703dbbe8e75c538175,50768926047,fulfilled,36,1
347488523773,179130570237,08ba660ec5643520a73108bef6f3ddd6,50547000415,fulfilled,18,1
347500287485,179136861693,8a64f44587d83d703dbbe8e75c538175,50768926367,fulfilled,36,1
347501598205,179137484285,68ac90e5df73ae9b662174b21dc1586f,50548035935,fulfilled,18,1
347527910909,179149805053,c181d5d7597a1e506e723de23374cf04,4886503757309,fulfilled,45,1
347570640381,179170809341,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
347581126141,179176281597,d33ee1f663e18406c842cc78a681ea47,4886504216061,fulfilled,68,1
347597280765,179185030653,08ba660ec5643520a73108bef6f3ddd6,50546999391,fulfilled,18,1
347601638909,179187095037,d33ee1f663e18406c842cc78a681ea47,4886504216061,fulfilled,68,1
347625756157,179199284733,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
347633391101,179202921981,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
347639223805,179205346813,2c259a42d38f5f097274beff811168e2,50547057759,fulfilled,35,1
347646203389,179208656381,6056dc7fb0e6987bfb6d08a8a707446f,50547135519,fulfilled,45,1
347648497149,179209606653,2c259a42d38f5f097274beff811168e2,50547057631,fulfilled,35,1
347673105917,179221501437,628c6088421a792670a1c9e0c333c386,4886503560701,fulfilled,58,1
347711739389,179240900093,628c6088421a792670a1c9e0c333c386,4886503560701,fulfilled,58,1
347729729021,179250337277,08ba660ec5643520a73108bef6f3ddd6,50547004127,fulfilled,18,1
347742049789,179256530429,fad1612401a58fa299a23b6bd0aacbd9,4886506804733,fulfilled,19,1
347839043069,179304371709,2c259a42d38f5f097274beff811168e2,50547057695,fulfilled,35,1
347839829501,179304797693,08ba660ec5643520a73108bef6f3ddd6,50546999391,fulfilled,18,1
347841467901,179305715197,8a64f44587d83d703dbbe8e75c538175,50768926111,fulfilled,36,1
347846219261,179308074493,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
347849004541,179309549053,79408b7da5a413018b1e962ea4bcc72e,4886505756157,fulfilled,32,1
347855197693,179312596477,08ba660ec5643520a73108bef6f3ddd6,50546999391,fulfilled,18,1
347858441725,179313939965,25d755eee9b64a0a3ac8f15c99abe171,4886505002493,fulfilled,35,1
347891865085,179329439229,fad1612401a58fa299a23b6bd0aacbd9,4886506673661,fulfilled,19,1
347901859325,179334977021,2c259a42d38f5f097274beff811168e2,50547057695,fulfilled,35,1
347904775677,179336451581,08ba660ec5643520a73108bef6f3ddd6,50546999391,fulfilled,18,1
347948586493,179358963197,08ba660ec5643520a73108bef6f3ddd6,50546999583,fulfilled,18,1
348014908925,179391206909,68ac90e5df73ae9b662174b21dc1586f,50548035423,fulfilled,18,1
348089095677,179426530813,fad1612401a58fa299a23b6bd0aacbd9,4886506673661,fulfilled,19,1
348186252797,179475551741,2c259a42d38f5f097274beff811168e2,50547057375,fulfilled,35,1
348225869309,179495212541,8a64f44587d83d703dbbe8e75c538175,50768926111,fulfilled,36,1
348246316541,179506091517,68ac90e5df73ae9b662174b21dc1586f,50548035935,fulfilled,18,1
348273317373,179520345597,68ac90e5df73ae9b662174b21dc1586f,50548035423,fulfilled,18,1
348280755709,179524441597,74b088d3d11620183853189b81850850,50553869023,fulfilled,42,1
348283049469,179525555709,d33ee1f663e18406c842cc78a681ea47,4886504019453,fulfilled,68,1
348323714557,179546985981,2c259a42d38f5f097274beff811168e2,50547057375,fulfilled,35,1
348324926973,179547411965,6056dc7fb0e6987bfb6d08a8a707446f,50547135391,fulfilled,45,1
348326925821,179548526077,8a64f44587d83d703dbbe8e75c538175,50768926495,fulfilled,36,1
348342261245,179556193789,53430ad7d28542b81250054e3937286d,4886504609277,fulfilled,72,1
348350453245,179559994877,8d408970d1e9f0841fb78044495b2c3d,50553885407,fulfilled,69,1
348376339965,179572872701,68ac90e5df73ae9b662174b21dc1586f,50548035423,fulfilled,18,1
348376995325,179573134845,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
348416710141,179593844221,08ba660ec5643520a73108bef6f3ddd6,50547004127,fulfilled,18,1
348422444541,179597219325,c2055353ef80c5d326714f9d763bb78a,50554363103,fulfilled,58,1
348427294205,179599414781,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
348442301949,179607148029,10d1be62aec8c13347df2da753b8a64f,50553870815,fulfilled,45,1
348452132349,179611997693,08ba660ec5643520a73108bef6f3ddd6,50547000415,fulfilled,18,1
348480181757,179627595261,fad1612401a58fa299a23b6bd0aacbd9,4886506575357,fulfilled,19,1
348489815549,179632936445,dd804c4025d230467823200aa82e9219,52581958367,fulfilled,79,1
348504823293,179639981565,fad1612401a58fa299a23b6bd0aacbd9,4886506804733,fulfilled,19,1
348535428605,179655087613,c2055353ef80c5d326714f9d763bb78a,50554363103,fulfilled,58,1
348543423997,179659052541,d33ee1f663e18406c842cc78a681ea47,4886504183293,fulfilled,68,1
348550796797,179662263805,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
348552631805,179663345149,08ba660ec5643520a73108bef6f3ddd6,50547004383,fulfilled,18,1
348559971837,179667277309,68ac90e5df73ae9b662174b21dc1586f,50548035807,fulfilled,18,1
348567934461,179671668221,93933b123cbdec109f896bf3d5dd93fd,4886505592317,fulfilled,25,1
348572292605,179673568765,3d796d78a652e51800392a9d1a029a73,4886507722237,fulfilled,58,1
348597949949,179687003645,68ac90e5df73ae9b662174b21dc1586f,50548035807,fulfilled,18,1
348600243709,179688248829,25d755eee9b64a0a3ac8f15c99abe171,4886504805885,fulfilled,35,1
348605748733,179690870269,2c259a42d38f5f097274beff811168e2,50547057439,fulfilled,35,1
348736853501,179758831101,5bbf7de7d9da56468891cc98e8ae23b9,4886505461245,fulfilled,62,1
348758251005,179770693117,dd804c4025d230467823200aa82e9219,52581945503,fulfilled,79,1
348805174781,179793565181,8aea90e31897c3e18d933ae9bc23204d,4886510114301,fulfilled,28,1
348885030397,179835934205,68ac90e5df73ae9b662174b21dc1586f,50548035423,fulfilled,18,1
348911441405,179850221053,25d755eee9b64a0a3ac8f15c99abe171,4886504936957,fulfilled,35,1
348972881405,179883316733,08ba660ec5643520a73108bef6f3ddd6,50546999391,fulfilled,18,1
348981827069,179888854525,2c259a42d38f5f097274beff811168e2,50547057759,fulfilled,35,1
348988839421,179892459005,53430ad7d28542b81250054e3937286d,4886504609277,fulfilled,72,1
348997948925,179897046525,74b088d3d11620183853189b81850850,50553869023,fulfilled,42,1
349048346109,179922376189,08ba660ec5643520a73108bef6f3ddd6,50547000415,fulfilled,18,1
349059978749,179928536573,8a64f44587d83d703dbbe8e75c538175,50768926303,fulfilled,36,1
349095925245,179945575933,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349105296893,179950556669,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349106050557,179950982653,74b088d3d11620183853189b81850850,50553869023,fulfilled,42,1
349143307773,179972445693,79408b7da5a413018b1e962ea4bcc72e,4886505821693,fulfilled,32,1
349157627389,179980310013,08ba660ec5643520a73108bef6f3ddd6,50547001439,fulfilled,18,1
349186987517,179995448829,c69a262cfd636f95d82654f14e3a9e0a,50547080351,fulfilled,22,1
349194032637,179999282685,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349200979453,180003182077,68ac90e5df73ae9b662174b21dc1586f,50548035423,fulfilled,18,1
349238990333,180022777341,6056dc7fb0e6987bfb6d08a8a707446f,50547135263,fulfilled,45,1
349261403645,180034573821,68ac90e5df73ae9b662174b21dc1586f,50548035807,fulfilled,18,1
349324875261,180066031101,90531d136aa756b7ae29b08da56a6897,50553808735,fulfilled,62,1
349367801341,180086511101,37d677bd61c0f62fc7b80cd82a9168bf,4886505264637,fulfilled,35,1
349374158333,180089820669,c61004d741d7e3bbf41f53c0903cf950,4886510310909,fulfilled,32,1
349376943613,180091327997,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
349389985277,180098045437,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349394212349,180100404733,08ba660ec5643520a73108bef6f3ddd6,50546999583,fulfilled,18,1
349399094781,180103222781,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,2
349437826557,180124030461,fad1612401a58fa299a23b6bd0aacbd9,4886506608125,fulfilled,19,1
349447001597,180129338877,c2055353ef80c5d326714f9d763bb78a,50554363231,fulfilled,58,1
349499627005,180159845885,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349504673277,180162926077,68ac90e5df73ae9b662174b21dc1586f,50548035551,,18,1
349516666365,180166596093,6056dc7fb0e6987bfb6d08a8a707446f,50547135583,fulfilled,45,1
349523613181,180170495485,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
349537441277,180177671677,fad1612401a58fa299a23b6bd0aacbd9,4886506509821,fulfilled,19,1
349545895421,180181800445,93933b123cbdec109f896bf3d5dd93fd,4886505559549,fulfilled,25,1
349555299837,180186879485,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
349556119037,180187502077,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349606024701,180214044157,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
349612479997,180217255421,08ba660ec5643520a73108bef6f3ddd6,50547001439,fulfilled,18,1
349630797309,180227479037,8a64f44587d83d703dbbe8e75c538175,50768926303,fulfilled,36,1
349632337405,180228363773,08ba660ec5643520a73108bef6f3ddd6,50547004127,fulfilled,18,1
349635319293,180229871101,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349644101117,180234556925,c181d5d7597a1e506e723de23374cf04,4886503921149,fulfilled,45,1
349644494333,180234884605,08ba660ec5643520a73108bef6f3ddd6,50547001887,fulfilled,18,1
349652555261,180238980605,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349661238781,180244289021,c181d5d7597a1e506e723de23374cf04,4886503757309,fulfilled,45,1
349663139325,180245337597,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349663368701,180245468669,dd804c4025d230467823200aa82e9219,52581958367,fulfilled,79,1
349671822845,180249859581,fad1612401a58fa299a23b6bd0aacbd9,4886506673661,fulfilled,19,1
349679883773,180253693437,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349686830589,180257330685,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349687944701,180257887741,8aea90e31897c3e18d933ae9bc23204d,4886510081533,fulfilled,28,1
349689058813,180258313725,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349693089277,180260148733,08ba660ec5643520a73108bef6f3ddd6,50547004127,fulfilled,18,1
349699315197,180263556605,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
349721728509,180273026557,08ba660ec5643520a73108bef6f3ddd6,50546999391,fulfilled,18,1
349726938621,180275090941,79408b7da5a413018b1e962ea4bcc72e,4886505854461,fulfilled,32,1
349728249341,180275877373,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349728740861,180276106749,25d755eee9b64a0a3ac8f15c99abe171,4886505100797,fulfilled,35,1
349732050429,180277188093,10d1be62aec8c13347df2da753b8a64f,50553870815,fulfilled,32,1
349732083197,180277220861,2c259a42d38f5f097274beff811168e2,50547057375,,24,1
349732705789,180277614077,dd804c4025d230467823200aa82e9219,52581927327,,55,1
349733492221,180278040061,fad1612401a58fa299a23b6bd0aacbd9,4886506575357,fulfilled,19,1
349734311421,180278400509,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349737293309,180279842301,c61004d741d7e3bbf41f53c0903cf950,4886510278141,fulfilled,32,1
349743322621,180282463741,dd804c4025d230467823200aa82e9219,52581945503,fulfilled,55,1
349744633341,180283217405,2c259a42d38f5f097274beff811168e2,50547057695,fulfilled,24,1
349744993789,180283282941,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349749646845,180285707773,dd804c4025d230467823200aa82e9219,52581995807,,55,1
349750564349,180286330365,6056dc7fb0e6987bfb6d08a8a707446f,50547135263,fulfilled,32,1
349752301053,180287477245,6056dc7fb0e6987bfb6d08a8a707446f,50547135135,fulfilled,32,1
349756364285,180289508861,8a64f44587d83d703dbbe8e75c538175,50768926111,fulfilled,36,1
349759051261,180291048957,6e946f77ff14a1c28023b7eac81fcfd1,50554647007,fulfilled,36,1
349763900925,180293572093,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349764949501,180294227453,8a64f44587d83d703dbbe8e75c538175,50768926303,fulfilled,36,1
349769373181,180296390141,10d1be62aec8c13347df2da753b8a64f,50553870815,fulfilled,32,1
349770880509,180297111037,74b088d3d11620183853189b81850850,50553869023,fulfilled,29,1
349771437565,180297438717,6056dc7fb0e6987bfb6d08a8a707446f,50547135519,fulfilled,32,1
349776713213,180299929085,8d408970d1e9f0841fb78044495b2c3d,50553885151,fulfilled,48,1
349777008125,180300092925,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349785462269,180303697405,522918b341e4135d37aae52e41c16f77,4886507001341,fulfilled,68,1
349788771837,180304942589,90531d136aa756b7ae29b08da56a6897,50553808479,fulfilled,43,1
349793916413,180307432957,f4e2e3c5433e4120889e2a7e0e0180a8,50553858975,fulfilled,41,1
349796799997,180309071357,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349796865533,180309104125,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349801813501,180311332349,fad1612401a58fa299a23b6bd0aacbd9,4886506673661,fulfilled,19,1
349803845117,180312544765,dd804c4025d230467823200aa82e9219,50547117919,fulfilled,55,1
349805057533,180313167357,aaf96a65f83b3be78fc9f364fd970613,50553799839,fulfilled,43,1
349806794237,180313953789,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
349807121917,180314150397,d33ee1f663e18406c842cc78a681ea47,4886504248829,fulfilled,68,1
349807711741,180314510845,25d755eee9b64a0a3ac8f15c99abe171,4886504773117,fulfilled,35,1
349809710589,180315133437,68ac90e5df73ae9b662174b21dc1586f,50548035423,fulfilled,18,1
349811283453,180316083709,08ba660ec5643520a73108bef6f3ddd6,50546999071,fulfilled,18,1
349816460797,180318705149,c69a262cfd636f95d82654f14e3a9e0a,50547079967,fulfilled,22,1
349816821245,180318803453,f970e5ee46f870060b22cd544a5aea5d,50553851999,fulfilled,27,1
349817378301,180319000061,dd804c4025d230467823200aa82e9219,50547117919,fulfilled,55,1
349818557949,180319426045,79408b7da5a413018b1e962ea4bcc72e,4886505756157,fulfilled,32,1
349818852861,180319524349,c181d5d7597a1e506e723de23374cf04,4886503691773,fulfilled,45,1
349827274237,180323456509,2c259a42d38f5f097274beff811168e2,50547057439,fulfilled,24,1
349829699069,180324734461,8d408970d1e9f0841fb78044495b2c3d,50553885343,fulfilled,48,1
349834089981,180326700541,8d408970d1e9f0841fb78044495b2c3d,50553885151,fulfilled,48,1
349834647037,180326897149,2c259a42d38f5f097274beff811168e2,50547057375,fulfilled,24,1
349834876413,180326995453,fad1612401a58fa299a23b6bd0aacbd9,4886506477053,fulfilled,19,1
349836154365,180327650813,7e1dce2bdf896716eb83e57afd9d08c0,50553909407,fulfilled,46,1
349836285437,180327716349,c181d5d7597a1e506e723de23374cf04,4886503691773,fulfilled,45,1
349836514813,180327912957,2c259a42d38f5f097274beff811168e2,50547057695,fulfilled,24,1
349841921533,180330993149,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
349842216445,180331288061,c181d5d7597a1e506e723de23374cf04,4886503691773,fulfilled,45,1
349842249213,180331320829,2c259a42d38f5f097274beff811168e2,50547057631,fulfilled,24,1
349842314749,180331353597,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349842413053,180331419133,3d796d78a652e51800392a9d1a029a73,4886507755005,fulfilled,58,1
349845034493,180332762621,6056dc7fb0e6987bfb6d08a8a707446f,50547135263,fulfilled,32,1
349845722621,180333155837,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
349847557629,180333811197,68ac90e5df73ae9b662174b21dc1586f,50548035423,,18,1
349848507901,180334368253,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349849490941,180334859773,8a64f44587d83d703dbbe8e75c538175,50768926111,fulfilled,36,1
349850179069,180335384061,8f61ed9720d09c9303fbc0b3184d478d,4886503429629,fulfilled,48,1
349851784701,180336203261,d33ee1f663e18406c842cc78a681ea47,4886504183293,fulfilled,68,1
349852702205,180336596477,f4e2e3c5433e4120889e2a7e0e0180a8,50553858911,fulfilled,41,1
349855454717,180337710589,6056dc7fb0e6987bfb6d08a8a707446f,50547135263,fulfilled,32,1
349859190269,180339152381,08ba660ec5643520a73108bef6f3ddd6,50546999583,fulfilled,18,1
349862565373,180340430333,6056dc7fb0e6987bfb6d08a8a707446f,50547135263,fulfilled,32,1
349862696445,180340561405,2c259a42d38f5f097274beff811168e2,50547057695,fulfilled,24,1
349863417341,180340954621,74b088d3d11620183853189b81850850,50553869023,fulfilled,29,1
349867939325,180342593021,8d408970d1e9f0841fb78044495b2c3d,50553885279,fulfilled,48,1
349870953981,180344002045,c2055353ef80c5d326714f9d763bb78a,50554362911,fulfilled,41,1
349871543805,180344395261,2c259a42d38f5f097274beff811168e2,50547057503,fulfilled,24,1
349873247741,180345247229,f970e5ee46f870060b22cd544a5aea5d,50553851999,fulfilled,27,1
349875115517,180346099197,6056dc7fb0e6987bfb6d08a8a707446f,50547135263,fulfilled,32,1
349875312125,180346164733,2c259a42d38f5f097274beff811168e2,50547057631,fulfilled,24,1
349877474813,180347377149,6056dc7fb0e6987bfb6d08a8a707446f,50547135263,fulfilled,32,1
349879113213,180348130813,fad1612401a58fa299a23b6bd0aacbd9,4886506870269,fulfilled,19,1
349883733501,180350031357,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
349884585469,180350490109,8d408970d1e9f0841fb78044495b2c3d,50553885279,fulfilled,48,1
349884618237,180350522877,68ac90e5df73ae9b662174b21dc1586f,50548035935,fulfilled,18,1
349887927805,180351604221,6056dc7fb0e6987bfb6d08a8a707446f,50547135263,fulfilled,32,1
349888189949,180351702525,79408b7da5a413018b1e962ea4bcc72e,4886505788925,fulfilled,32,1
349890156029,180352914941,6056dc7fb0e6987bfb6d08a8a707446f,50547135391,fulfilled,32,1
349893367293,180355077629,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349896611325,180356716029,2c259a42d38f5f097274beff811168e2,50547057375,fulfilled,24,1
349896709629,180356814333,c2055353ef80c5d326714f9d763bb78a,50554362911,fulfilled,41,1
349898315261,180357633533,6056dc7fb0e6987bfb6d08a8a707446f,50547135391,fulfilled,32,1
349899724285,180358485501,8d408970d1e9f0841fb78044495b2c3d,50553885151,fulfilled,48,1
349900576253,180358977021,dd804c4025d230467823200aa82e9219,52581995807,fulfilled,55,1
349904475645,180361106941,2c259a42d38f5f097274beff811168e2,50547057695,fulfilled,24,1
349905131005,180361369085,6056dc7fb0e6987bfb6d08a8a707446f,50547135391,fulfilled,32,1
349906900477,180361926141,2c259a42d38f5f097274beff811168e2,50547057375,fulfilled,24,1
349909358077,180363499005,d510a563d66df17daf05e72a6af123b7,50547148127,fulfilled,41,1
349911455229,180364744189,dd804c4025d230467823200aa82e9219,50547117727,fulfilled,55,1
349913191933,180365792765,8d408970d1e9f0841fb78044495b2c3d,50553885151,fulfilled,48,1
349916075517,180367136253,6056dc7fb0e6987bfb6d08a8a707446f,50547135391,fulfilled,32,1
349917386237,180367758845,d33ee1f663e18406c842cc78a681ea47,4886504183293,fulfilled,68,1
349918238205,180368086525,c3d60b295f59135333cd4577c9934e11,4886509360637,fulfilled,48,1
349923808765,180371068413,8d408970d1e9f0841fb78044495b2c3d,50553885151,fulfilled,48,1
349928756733,180374050301,dd804c4025d230467823200aa82e9219,52581945503,fulfilled,55,1
349928953341,180374115837,dd804c4025d230467823200aa82e9219,50547118111,fulfilled,55,1
349930231293,180374476285,dd804c4025d230467823200aa82e9219,50547117919,,55,1
349931542013,180375262717,8d408970d1e9f0841fb78044495b2c3d,50553885151,fulfilled,48,1
349938980349,180379358717,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349944387069,180382143997,10d1be62aec8c13347df2da753b8a64f,50553870815,fulfilled,32,1
349949072893,180384568829,dd804c4025d230467823200aa82e9219,52581945503,fulfilled,55,1
349953299965,180386829821,68ac90e5df73ae9b662174b21dc1586f,50548035551,fulfilled,18,1
349956183549,180388009469,f4e2e3c5433e4120889e2a7e0e0180a8,50553859103,fulfilled,41,1
349964277245,180391777789,68ac90e5df73ae9b662174b21dc1586f,50548035935,fulfilled,18,1
349964899837,180392105469,10d1be62aec8c13347df2da753b8a64f,50553870815,fulfilled,32,1
349965620733,180392498685,6056dc7fb0e6987bfb6d08a8a707446f,50547135391,fulfilled,32,1
349967521277,180393383421,3d796d78a652e51800392a9d1a029a73,4886507755005,fulfilled,58,1
349969061373,180394071549,8d408970d1e9f0841fb78044495b2c3d,50553885151,fulfilled,48,1
349973353981,180396725757,2c259a42d38f5f097274beff811168e2,50547057695,fulfilled,24,1
349975287293,180397905405,2c259a42d38f5f097274beff811168e2,50547057631,fulfilled,24,1
349983086077,180402623997,2c259a42d38f5f097274beff811168e2,50547057375,fulfilled,24,1
349989180925,180405769725,68ac90e5df73ae9b662174b21dc1586f,50548035935,fulfilled,18,1
349996881405,180409800189,2c259a42d38f5f097274beff811168e2,50547057695,fulfilled,24,1
350006908413,180414911997,dd804c4025d230467823200aa82e9219,52581945503,fulfilled,55,1
350009955837,180416714237,fad1612401a58fa299a23b6bd0aacbd9,4886506673661,fulfilled,19,1
350015624701,180419040765,8d408970d1e9f0841fb78044495b2c3d,50553885151,fulfilled,48,1
350016673277,180419827197,68ac90e5df73ae9b662174b21dc1586f,50548035679,fulfilled,18,1
350017525245,180420351485,68ac90e5df73ae9b662174b21dc1586f,50548035935,fulfilled,18,1
350030992893,180427429373,10d1be62aec8c13347df2da753b8a64f,50553870815,fulfilled,32,1
350031681021,180427855357,6056dc7fb0e6987bfb6d08a8a707446f,50547135519,fulfilled,32,1
350047704573,180436440573,6056dc7fb0e6987bfb6d08a8a707446f,50547135391,fulfilled,32,1
